"UNITID","LOCALE","LONGITUD","LATITUDE","EFFYALEV","EFFYLEV","LSTUDY","EFYTOTLT","EFYTOTLM","EFYTOTLW","EFYAIANT","EFYAIANM","EFYAIANW","EFYASIAT","EFYASIAM","EFYASIAW","EFYBKAAT","EFYBKAAM","EFYBKAAW","EFYHISPT","EFYHISPM","EFYHISPW","EFYNHPIT","EFYNHPIM","EFYNHPIW","EFYWHITT","EFYWHITM","EFYWHITW","EFY2MORT","EFY2MORM","EFY2MORW","EFYUNKNT","EFYUNKNM","EFYUNKNW","EFYNRALT","EFYNRALM","EFYNRALW","EFYGUUN","EFYGUAN","EFYGUTOT","EFYGUKN","EFFYDLEV","EFYDETOT","EFYDEEXC","EFYDESOM","EFYDENON","TUITION1","FEE1","HRCHG1","TUITION2","FEE2","HRCHG2","TUITION3","FEE3","HRCHG3","TUITION5","FEE5","HRCHG5","TUITION6","FEE6","HRCHG6","TUITION7","FEE7","HRCHG7","ISPROF1","ISPFEE1","OSPROF1","OSPFEE1","ISPROF2","ISPFEE2","OSPROF2","OSPFEE2","ISPROF3","ISPFEE3","OSPROF3","OSPFEE3","ISPROF4","ISPFEE4","OSPROF4","OSPFEE4","ISPROF5","ISPFEE5","OSPROF5","OSPFEE5","ISPROF6","ISPFEE6","OSPROF6","OSPFEE6","ISPROF7","ISPFEE7","OSPROF7","OSPFEE7","ISPROF8","ISPFEE8","OSPROF8","OSPFEE8","ISPROF9","ISPFEE9","OSPROF9","OSPFEE9","CHG1AT0","CHG1AF0","CHG1AY0","CHG1AT1","CHG1AF1","CHG1AY1","CHG1AT2","CHG1AF2","CHG1AY2","CHG1AT3","CHG1AF3","CHG1AY3","CHG1TGTD","CHG1FGTD","CHG2AT0","CHG2AF0","CHG2AY0","CHG2AT1","CHG2AF1","CHG2AY1","CHG2AT2","CHG2AF2","CHG2AY2","CHG2AT3","CHG2AF3","CHG2AY3","CHG2TGTD","CHG2FGTD","CHG3AT0","CHG3AF0","CHG3AY0","CHG3AT1","CHG3AF1","CHG3AY1","CHG3AT2","CHG3AF2","CHG3AY2","CHG3AT3","CHG3AF3","CHG3AY3","CHG3TGTD","CHG3FGTD","CHG4AY0","CHG4AY1","CHG4AY2","CHG4AY3","CHG5AY0","CHG5AY1","CHG5AY2","CHG5AY3","CHG6AY0","CHG6AY1","CHG6AY2","CHG6AY3","CHG7AY0","CHG7AY1","CHG7AY2","CHG7AY3","CHG8AY0","CHG8AY1","CHG8AY2","CHG8AY3","CHG9AY0","CHG9AY1","CHG9AY2","CHG9AY3"
176044,42,-90.341274,33.514142,2,2,1,2180,948,1232,3,2,1,13,4,9,1734,737,997,72,36,36,5,3,2,239,106,133,21,7,14,93,53,40,0,0,0,0,0,0,2180,29,7034,773,6261,0,"7892","20","303","7892","20","303","7892","20","303","8265","20","447","8265","20","447","8265","20","447",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","6726","20","6746","7394","20","7414","7394","20","7414","7892","20","7912",".",".","6726","20","6746","7394","20","7414","7394","20","7414","7892","20","7912",".",".","6726","20","6746","7394","20","7414","7394","20","7414","7892","20","7912",".",".","2000","2400","2400","2000","7998","8112","8112","8112","3571","3680","3680","3130","7815","7201","7201","8956","5360","5695","5695","5695","5360","5415","5415","5415"
176053,21,-90.329821,32.335515,2,2,1,2729,1145,1584,7,2,5,54,20,34,467,204,263,82,33,49,0,0,0,1892,778,1114,63,31,32,67,19,48,97,58,39,0,0,0,2729,29,12255,2470,3656,6129,"20246","1452","632","20246","1452","632","20246","1452","632","12834","762","713","12834","762","713","12834","762","713",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","29232","1662","29232","1662","18200","1108","19308","18900","1464","20364","19656","1442","21098","20246","1452","21698",".",".","18200","1108","19308","18900","1464","20364","19656","1442","21098","20246","1452","21698",".",".","18200","1108","19308","18900","1464","20364","19656","1442","21098","20246","1452","21698",".",".","1500","1500","1700","1800","10950","11680","11818","12700","4514","4676","4811","5167","11587","12167","12656","13037","4765","4995","7350","5583","4763","4645","5188","5339"
176071,42,-89.142952,30.780784,2,2,1,11032,3724,7308,58,17,41,281,101,180,2573,775,1798,707,251,456,14,5,9,5884,2013,3871,539,193,346,976,369,607,0,0,0,146,0,146,10886,17,33096,9348,13119,10629,"3300","650","165","3300","650","165","6600","650","330",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3100","650","3750","3300","650","3950","3300","650","3950","3300","650","3950",".",".","3100","650","3750","3300","650","3950","3300","650","3950","3300","650","3950",".",".","6200","650","6850","6600","650","7250","6600","650","7250","6600","650","7250",".",".","960","1075","1075","1075","5100","5100","5500","5500","3040","3040","3040","3040","10300","6300","6300","6300","5000","5000","5000","5000","5000","5000","5000","5000"
176080,33,-88.790139,33.454852,2,2,1,19991,9888,10103,113,51,62,327,185,142,3244,1451,1793,769,380,389,11,8,3,14617,7324,7293,509,253,256,164,87,77,237,149,88,0,0,0,19991,29,70377,12349,32722,25306,"9665","150","403","9665","150","403","26430","150","1102","9665","150","537","9665","150","537","26430","150","1468",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","26825","2345","26825","24639",".",".",".",".","8800","110","8910","9110","110","9220","9248","150","9398","9665","150","9815",".",".","8800","110","8910","9110","110","9220","9248","150","9398","9665","150","9815",".",".","23840","110","23950","24790","110","24900","25294","150","25444","26430","150","26580",".",".","1200","1200","1200","1200","10436","10630","10964","12293","5358","5410","5545","6146","10478","10630","10964","12516","5358","5410","5545","6146","5582","5636","5777","6146"
176169,33,-88.562609,34.668339,2,2,1,3804,1479,2325,11,3,8,17,4,13,753,363,390,129,54,75,1,1,0,2794,1023,1771,99,31,68,0,0,0,0,0,0,0,0,0,3804,17,11412,4962,5058,1392,"3650","1120","183","3650","1120","183","6930","1120","347",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3470","566","4036","3650","430","4080","3650","1120","4770","3650","1120","4770",".",".","3470","566","4036","3650","430","4080","3650","1120","4770","3650","1120","4770",".",".","6600","566","7166","6930","430","7360","6930","1120","8050","6930","1120","8050",".",".","300","300","320","390","5254","4960","4130","4730","4263","4363","4582","5544","10719","11057","11513","11338","6545","5746","5977","6725","5646","5746","5977","6725"
176178,32,-89.969525,34.625532,2,2,1,9463,3468,5995,20,9,11,124,54,70,3201,972,2229,574,223,351,9,1,8,5218,2097,3121,294,104,190,23,8,15,0,0,0,23,0,23,9440,17,28389,7704,12354,8331,"3400","260","160","3400","260","160","3400","2660","260",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3200","190","3390","3200","260","3460","3200","260","3460","3400","260","3660",".",".","3200","190","3390","3200","260","3460","3200","260","3460","3400","260","3660",".",".","3200","2590","5790","3200","2660","5860","3200","2660","5860","3400","2660","6060",".",".","1850","1850","1950","2250","3550","4150","4250","4450","1915","2515","2815","3115","13220","13820","13920","14120","2561","3164","3464","3764","3400","3400","3400","3515"
176239,43,-89.543052,30.844322,2,2,1,7458,2481,4977,23,5,18,49,23,26,2439,684,1755,43,16,27,0,0,0,4568,1618,2950,0,0,0,335,135,200,1,0,1,0,0,0,7458,17,22374,7785,10590,3999,"3400","250","150","3400","250","150","5400","250","250",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3250","250","3500","3250","250","3500","3250","250","3500","3400","250","3650",".",".","3250","250","3500","3250","250","3500","3250","250","3500","3400","250","3650",".",".","4250","250","4500","4250","250","4500","5250","250","5500","5400","250","5650",".",".","1300","1300","1300","1350","4900","4900","4900","5000","1920","1920","1920","3048","8204","8204","8204","12314","3760","3760","3760","6192","3760","3760","3760","6192"
176318,32,-89.446999,34.776862,2,2,1,629,304,325,0,0,0,6,3,3,587,278,309,8,6,2,0,0,0,22,14,8,0,0,0,0,0,0,6,3,3,0,0,0,629,17,1887,0,0,1887,"11385","2455","489","11385","2455","489","11385","2455","489",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","9900","0","9900","9900","0","9900","9900","0","9900","11385","2455","13840",".",".","9900","0","9900","9900","0","9900","9900","0","9900","11385","2455","13840",".",".","9900","0","9900","9900","0","9900","9900","0","9900","11385","2455","13840",".",".","250","250","500","500","4300","4300","5200","5980","2250","2250","3000","3000","4400","4400","4400","4400","2850","2850","2850","2850","2950","2950","2950","2950"
176336,32,-89.149373,31.748512,2,2,1,116,83,33,1,1,0,0,0,0,47,31,16,3,2,1,0,0,0,55,44,11,6,4,2,3,1,2,1,0,1,0,0,0,116,17,348,21,288,39,"5625","300","375","5625","300","375","5625","300","375",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","6000","145","6145","6500","275","6775","6000","275","6275","5625","300","5925",".",".","6000","145","6145","6500","275","6775","6000","275","6275","5625","300","5925",".",".","6000","145","6145","6500","275","6775","6000","275","6275","5625","300","5925",".",".","700","700","700","700","4000","4000","3000","5900","800","800","800","800","6000","6000","6000","6000","750","750","750","750","800","800","800","800"
176354,41,-90.443295,31.295121,2,2,1,2299,905,1394,3,1,2,15,6,9,1058,412,646,34,16,18,0,0,0,1091,422,669,43,15,28,48,28,20,7,5,2,0,0,0,2299,17,6897,744,3516,2637,"3360","600","140","3360","600","140","6060","600","260",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","2980","400","3380","2980","400","3380","3200","400","3600","3360","600","3960",".",".","2980","400","3380","2980","400","3380","3200","400","3600","3360","600","3960",".",".","5680","400","6080","5680","400","6080","5900","400","6300","6060","600","6660",".",".","400","400","400","440","4000","3850","4350","4450","2800","2800","2800","3000","5400","5400","5400","5500","4200","4200","4200","4400","4700","5400","4200","4400"
176372,13,-89.331236,31.32661,2,2,1,11611,4153,7458,57,19,38,189,74,115,3311,1022,2289,489,189,300,14,4,10,6849,2533,4316,452,170,282,22,14,8,228,128,100,0,0,0,11611,29,42667,12156,24972,5539,"9508","110","397","9508","110","397","11508","110","481","9508","110","529","9508","110","529","11508","110","641",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","8786","110","8896","9094","110","9204","9230","110","9340","9508","110","9618",".",".","8786","110","8896","9094","110","9204","9230","110","9340","9508","110","9618",".",".","10786","110","10896","11094","110","11204","11230","110","11340","11508","110","11618",".",".","1400","1400","1400","840","10937","10950","11338","11664","3527","3726","3812","4980","9600","9612","9900","9868","4614","4884","5120","5196","4427","4626","4712","5480"
176406,12,-90.16076,32.403014,2,2,1,694,266,428,1,0,1,1,1,0,615,240,375,15,6,9,0,0,0,5,1,4,16,4,12,40,14,26,1,0,1,3,8,11,683,29,2130,0,24,2106,"10258","477","433","10258","477","433","10258","477","433","10134","477","563","10134","477","563","10134","477","563",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","10384","477","10861","10904","494","11398","10384","477","10861","10904","494","11398",".",".","10384","477","10861","10904","494","11398","10384","477","10861","10904","494","11398",".",".","10384","477","10861","10904","494","11398","10384","477","10861","10904","494","11398",".",".","1400","1400","1400","1400","6400","6400","6400","7544","4440","4440","4440","4440","6400","6400","6400","6400","4440","4440","4440","4400","4440","4440","4400","4400"
176451,21,-90.111379,32.400142,2,2,1,32,23,9,0,0,0,0,0,0,8,6,2,2,1,1,0,0,0,17,13,4,0,0,0,5,3,2,0,0,0,0,0,0,32,18,688,677,8,3,"8000","0","250","8000","0","250","8000","0","250","12000","600","500","12000","600","500","12000","600","500",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","11000","0","11000","11000","0","11000","9000","0","9000","8000","0","8000",".",".","11000","0","11000","11000","0","11000","9000","0","9000","8000","0","8000",".",".","11000","0","11000","11000","0","11000","9000","0","9000","8000","0","8000",".",".","500","500","500","500",".",".",".",".",".",".",".",".","9000","9000","9000","9000","3000","3000","3000","3000","3000","3000","3000","3000"
176479,13,-89.291815,31.305264,2,2,1,4294,1516,2778,12,4,8,73,32,41,1195,357,838,158,55,103,0,0,0,2543,891,1652,43,14,29,79,32,47,191,131,60,0,0,0,4294,29,18686,4802,4421,9463,"13500","1185","450","13500","1185","450","13500","1185","450","12312","360","480","12312","360","480","12312","360","480",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","46000","0","46000","0","42000","0","42000","0",".",".",".",".",".",".",".",".",".",".",".",".","12600","1050","13650","13050","1050","14100","13500","1185","14685","13500","1185","14685",".",".","12600","1050","13650","13050","1050","14100","13500","1185","14685","13500","1185","14685",".",".","12600","1050","13650","13050","1050","14100","13500","1185","14685","13500","1185","14685",".",".","1200","1900","1900","1899","6540","7247","7463","7599","3417","6070","6885","6885","6540","7247","7463","7599","3417","6070","6885","6885","3417","6070","6885","6885"
176628,11,-94.591758,38.91339,2,2,1,1124,431,693,10,4,6,23,6,17,298,152,146,215,67,148,4,2,2,520,179,341,35,12,23,1,1,0,18,8,10,13,0,13,1111,29,4272,815,2733,724,"38762","0","925","38762","0","925","38762","0","925","10800","0","600","10800","0","600","10800","0","600",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","21115","0","21115","21740","0","21740","22390","0","22390","38672","0","38672",".",".","21115","0","21115","21740","0","21740","22390","0","22390","38672","0","38672",".",".","21115","0","21115","21740","0","21740","22390","0","22390","38672","0","38672",".",".","1104","1120","1172","1190","8815","7516","7710","9065","2168","2250","3352","3410","9919","9920","10686","10846","3400","3450","3500","3410","3400","3450","3500","3410"
176664,12,-93.284286,37.239696,2,2,1,308,189,119,5,3,2,4,1,3,15,9,6,5,4,1,0,0,0,268,164,104,11,8,3,0,0,0,0,0,0,0,0,0,308,18,1030,406,102,522,"15130","1100","630","15130","1100","630","15130","1100","630","7650","500","425","7650","500","425","7650","500","425",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","13990","900","14890","13990","900","14890","14690","1000","15690","15130","1100","16230",".",".","13990","900","14890","13990","900","14890","14690","1000","15690","15130","1100","16230",".",".","13990","900","14890","13990","900","14890","14690","1000","15690","15130","1100","16230",".",".","800","900","1000","1100","7500","7500","7980","8260","3500","3800","4700","4500","5500","6550","7000","7000","3000","3600","4500","4100","8500","8300","8500","8500"
176770,12,-93.290233,37.225116,2,2,1,840,116,724,5,0,5,16,6,10,12,2,10,39,8,31,1,0,1,703,89,614,33,5,28,31,6,25,0,0,0,0,0,0,840,18,2926,349,1331,1246,"11587","4768","440","11587","4768","440","11587","4768","440","22002","4864","625","22002","4864","625","22002","4864","625",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","10080","2520","12600","10080","2520","12600","11160","2750","13910","11760","3839","15599",".",".","10080","2520","12600","10080","2520","12600","11160","2750","13910","11760","3839","15599",".",".","10080","2520","12600","10080","2520","12600","11160","2750","13910","11760","3839","15599",".",".","1700","1700","1700","1700",".",".",".",".",".",".",".",".","10396","11168","11172","12576","2618","2656","2694","2752","1308","1328","1348","1472"
176789,11,-94.547927,38.839578,2,2,1,255,115,140,1,1,0,5,4,1,16,10,6,16,8,8,1,1,0,205,87,118,8,2,6,2,1,1,1,1,0,0,0,0,255,29,933,472,366,95,"12210","1482","407","12210","1482","407","12210","1482","407","7830","1482","435","7830","1482","435","7830","1482","435",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","10276","888","11164","10640","936","11576","11060","1440","12500","12210","1482","13692",".",".","10276","888","11164","10640","936","11576","11060","1440","12500","12210","1482","13692",".",".","10276","888","11164","10640","936","11576","11060","1440","12500","12210","1482","13692",".",".","794","756","800","794","5720","5800","6124","6304","1695","1399","1531","1680","11375","12949","13523","14835","10500","11031","11992","13155","5414","4736","5103","5598"
176910,32,-92.427259,39.395963,2,2,1,201,125,76,1,1,0,4,2,2,23,13,10,13,10,3,0,0,0,117,76,41,3,3,0,38,20,18,2,0,2,8,0,8,193,29,671,12,332,327,"10050","1150","335","10050","1150","335","10050","1150","335","6300","150","350","6300","150","350","6300","150","350",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","8250","1000","9250","8250","1000","9250","8850","1000","9850","10050","1150","11200",".",".","8250","1000","9250","8250","1000","9250","8850","1000","9850","10050","1150","11200",".",".","8250","1000","9250","8250","1000","9250","8850","1000","9850","10050","1150","11200",".",".","1240","1240","1240","1240","7550","8500","8400","9400","2750","2870","2870","2965","10608","11632","11632","13576","6621","9908","9908","11629","6621","9908","9908","11629"
176947,42,-92.685253,39.150497,2,2,1,1138,548,590,4,1,3,11,6,5,130,94,36,97,43,54,0,0,0,706,304,402,66,35,31,18,11,7,106,54,52,1,0,0,0,17,3414,6,999,2409,"26360","780","230","26360","780","230","26360","780","230",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","25690","780","26470","25690","780","26470","26360","780","27140","26360","780","27140",".",".","25690","780","26470","25690","780","26470","26360","780","27140","26360","780","27140",".",".","25690","780","26470","25690","780","26470","26360","780","27140","26360","780","27140",".",".","1000","1000","1000","1000","8400","8650","8910","8910","6642","6862","7220","7350","7108","7792","8140","8140","6642","6882","7220","7350","6642","6862","7220","7350"
176965,32,-93.737428,38.759111,2,2,1,10045,4339,5706,39,19,20,138,63,75,711,286,425,503,216,287,14,7,7,7673,3350,4323,471,196,275,288,98,190,208,104,104,39,0,39,10006,29,42665,4478,16924,21263,"8325","1410","278","8325","1410","278","16650","1410","555","8544","1410","356","8544","1410","356","17088","1410","712",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","7128","1178","8306","7747","1324","9071","8040","1373","9413","8325","1414","9739",".",".","7128","1178","8306","7747","1324","9071","8040","1373","9413","8325","1414","9739",".",".","14256","1178","15434","15495","1324","16819","16080","1373","17453","16650","1414","18064",".",".","1250","1250","1250","1250","9196","9358","9699","10206","2464","2513","2556","2608","9196","9358","9699","10206","2464","2513","2556","2608","1065","2924","2972","3030"
177038,12,-94.679076,38.932019,2,2,1,182,49,133,3,2,1,3,0,3,10,3,7,9,4,5,0,0,0,108,31,77,10,2,8,39,7,32,0,0,0,1,0,0,0,29,1648,50,559,1039,"14400","0","600","14400","0","600","14400","0","600","12950","0","650","12950","0","650","12950","0","650","54425","0","54425","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","14400","0","14400","14400","0","14400","14400","0","14400","14400","0","14400",".",".","14400","0","14400","14400","0","14400","14400","0","14400","14400","0","14400",".",".","14400","0","14400","14400","0","14400","14400","0","14400","14400","0","14400",".",".","1399","1399","1400","1500",".",".",".",".",".",".",".",".","18400","18400","18400","13560","4984","4984","4840","4528","4984","4984","4840","4840"
177065,12,-92.326354,38.957388,2,2,1,8255,3496,4759,48,26,22,186,101,85,1826,723,1103,1009,472,537,36,22,14,4257,1788,2469,542,206,336,153,72,81,198,86,112,0,8,8,8247,29,25713,17003,3468,5242,"12268","0","327","12268","0","327","12268","0","327","9200","0","452","9200","0","452","9200","0","452",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","24320","0","24320","23840","0","23840","24326","0","24326","24326","0","24326",".",".","24320","0","24320","23840","0","23840","24326","0","24326","24326","0","24326",".",".","24320","0","24320","23840","0","23840","24326","0","24326","24326","0","24326",".",".","1238","480","480","480","8500","8500","8670","8874","4576","4544","4832","5248","8500","8500","8670","8874","4576","4544","4832","5280","4576","4544","4832","5248"
177083,43,-94.682831,40.24044,2,2,1,29,29,0,0,0,0,2,2,0,2,2,0,7,7,0,0,0,0,17,17,0,1,1,0,0,0,0,0,0,0,0,0,0,29,17,87,0,0,87,"24958","250","300","24958","250","300","24958","250","300",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","22623","250","22873","23075","250","23325","23998","250","24248","24958","250","25208",".",".","22623","250","22873","23075","250","23325","23998","250","24248","24958","250","25208",".",".","22623","250","22873","23075","250","23325","23998","250","24248","24958","250","25208",".",".","650","650","650","650","13587","13859","14413","14990","1850","1850","1850","1850",".",".",".",".",".",".",".",".",".",".",".","."
177117,33,-94.371311,37.836127,2,2,1,314,0,314,6,0,6,4,0,4,18,0,18,37,0,37,1,0,1,222,0,222,7,0,7,0,0,0,19,0,19,0,0,0,314,6,942,0,495,447,"24518","1691","817","24518","1691","817","24518","1691","817",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","21300","1470","22770","21620","1494","23114","23350","1610","24960","24518","1691","26209",".",".","21300","1470","22770","21620","1494","23114","23350","1610","24960","24518","1691","26209",".",".","21300","1470","22770","21620","1494","23114","23350","1610","24960","24518","1691","26209",".",".","1100","1100","1100","1188","7800","7918","8620","9450","2644","2653","2653","2808","7380","7490","7380","8032","2644","2653","2653","2808","2644","2653","2653","2808"
177135,32,-94.368315,36.814906,2,2,1,5285,2079,3206,80,32,48,105,40,65,78,43,35,661,288,373,21,5,16,3706,1317,2389,254,102,152,329,213,116,51,39,12,32,0,32,5253,17,15855,2427,5025,8403,"2472","1632","103","4152","1632","173","4152","1632","173",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","2660","1064","3724","2716","1456","4172","2772","1904","4676","4140","2040","6180",".",".","4312","1064","5376","4480","1456","5936","4648","1904","6552","6240","2040","8280",".",".","4312","1064","5376","4480","1456","5936","4648","1904","6552","6240","2040","8280",".",".","1200","1200","1400","1400","6638","7060","6296","8388","2166","2216","2348","5088","6946","7108","7534","7986","3286","3362","3564","6378","3286","3362","3564","6378"
177144,43,-91.529374,40.128993,2,2,1,948,514,434,9,7,2,10,10,0,130,96,34,72,45,27,5,4,1,657,309,348,27,15,12,0,0,0,38,28,10,0,0,0,948,29,3112,418,1473,1221,"29420","495","660","29420","495","660","29420","495","660","6000","200","456","6000","200","456","6000","200","456",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","27315","425","27740","28000","495","28495","28700","495","29195","29420","495","29915",".",".","27315","425","27740","28000","495","28495","28700","495","29195","29420","495","29915",".",".","27315","425","27740","28000","495","28495","28700","495","29195","29420","495","29915",".",".","1100","1100","1100","1100","8865","9045","9270","9505","3696","3778","3862","3948","9167","9400","9634","9874","5190","5310","5434","5560","5190","5310","5434","5460"
177214,12,-93.286192,37.219681,2,2,1,1428,653,775,23,10,13,36,14,22,40,20,20,30,9,21,7,4,3,1056,487,569,38,14,24,91,34,57,107,61,46,0,0,0,1428,29,4890,470,2035,2385,"33900","1335","1141","33900","1335","1141","33900","1335","1141","7995","120","533","7995","120","533","7995","120","533",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","29900","1315","31215","31100","1330","32430","32500","1330","33830","33900","1335","35235",".",".","29900","1315","31215","31100","1330","32430","32500","1330","33830","33900","1335","35235",".",".","29900","1315","31215","31100","1330","32430","32500","1330","33830","33900","1335","35235",".",".","1200","1240","1240","1200","8194","9394","10232","10486","3200","3700","3700","3700","6290","9394","10232","10486","3200","3700","3700","3700","3200","3700","3700","3700"
177250,32,-90.97809,38.431845,2,2,1,3192,1254,1938,10,2,8,27,13,14,45,23,22,109,47,62,5,4,1,2855,1100,1755,118,51,67,10,6,4,13,8,5,0,0,0,3192,17,9576,1857,3828,3891,"3000","888","125","4176","888","174","6096","888","254",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","2520","648","3168","2640","648","3288","2760","720","3480","3000","888","3888",".",".","3624","648","4272","3744","648","4392","3864","720","4584","4176","888","5064",".",".","5400","648","6048","5520","648","6168","5640","720","6360","6096","888","6984",".",".","1500","1500","1500","1500",".",".",".",".",".",".",".",".","7108","7792","12147","13324","6562","6638","10772","11816","6562","6638","10772","11816"
177339,12,-93.262614,37.220956,2,2,1,1474,702,772,13,7,6,22,6,16,71,54,17,106,56,50,1,0,1,1093,492,601,70,33,37,75,35,40,23,19,4,0,0,0,1474,29,6030,904,1213,3913,"25922","1270","1080","25922","1270","1080","25922","1270","1080","8304","450","430","8304","450","430","8304","450","430",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","23722","1315","25037","24434","1314","25748","25166","1234","26400","25922","1270","27192",".",".","23722","1315","25037","24434","1314","25748","25166","1234","26400","25922","1270","27192",".",".","23722","1315","25037","24434","1314","25748","25166","1234","26400","25922","1270","27192",".",".","942","756","880","816","8776","9040","9176","9176","4409","4433","3576","3736","5346","6300","7032","7264","4803","4433","3576","3736","4803","4433","3576","3736"
177418,21,-90.315712,38.642697,2,2,1,780,367,413,3,1,2,13,7,6,179,82,97,12,4,8,1,1,0,451,213,238,35,20,15,34,10,24,52,29,23,19,0,19,761,29,2978,552,2103,323,"28276","700","750","28276","700","750","28276","700","750","13950","630","775","13950","630","775","13950","630","775",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","27290","500","27790","27700","500","28200","27996","700","28696","28276","700","28976",".",".","27290","500","27790","27700","500","28200","27996","700","28696","28276","700","28976",".",".","27290","500","27790","27700","500","28200","27996","700","28696","28276","700","28976",".",".","1000","1000","1000","1000","10495","10700","10856","11232","4796","4796","5180","5594","7998","7998","8398","8600","6338","6338","7018","7428","6338","6338","7018","7428"
